id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5769218,"24 h doorman,luxury 1Bdr Upper East",29452212,Bengu,Manhattan,Upper East Side,40.76545,-73.95668,Entire home/apt,120,30,0,,,1,0
5783307,Large Bedroom in Bushwick,30002976,Lora,Brooklyn,Bushwick,40.70094,-73.93187,Private room,49,7,0,,,1,0
5804170,"Queens,Woodside.NY",30063582,Vic,Queens,Woodside,40.74954,-73.90383,Private room,37,30,0,,,1,0
5805561,Cozy Chelsea Carriage House Apt,19390428,Ardeana,Manhattan,Chelsea,40.74318,-74.0027,Entire home/apt,240,30,0,,,1,0
5806829,"LOVELY APARTMENT, BIG LIVING ROOM",4473420,Sophiane,Brooklyn,Boerum Hill,40.68821,-73.9903,Private room,120,30,0,,,1,0
5824199,Fort Greene 1 Bedroom Near Pratt,30229764,Nesha,Brooklyn,Clinton Hill,40.6931,-73.96283,Entire home/apt,95,90,0,,,1,260
5833530,Shared Room in Apartment,30280316,Victor,Brooklyn,Bedford-Stuyvesant,40.68638,-73.92032,Private room,40,30,0,,,1,0
5847182,Lefferts Gardens Brooklyn Room,30357478,Ingrid,Brooklyn,East Flatbush,40.65256,-73.95031,Private room,20,30,0,,,1,0
5847724,Private Room In Bushwick,8968224,Julia,Brooklyn,Bushwick,40.68878,-73.91346,Private room,49,30,0,,,1,0
5857515,SUN-FILLED WILLIAMSBURG APT w/DECK!,2171626,Shawnelle,Brooklyn,Williamsburg,40.7109,-73.96271,Entire home/apt,289,5,0,,,1,0
5866656,Home For Medical Professionals - Maimonides,26377263,Stat,Brooklyn,Borough Park,40.64051,-73.99868,Private room,52,6,0,,,51,310
5881858,Newly renovated 1 bedroom apartment,3311124,Georgie,Manhattan,East Village,40.73031,-73.98953,Entire home/apt,220,30,0,,,1,0
5904538,Spacious Midtown-East Bedroom/Apt,30667773,Alexander,Manhattan,Kips Bay,40.74556,-73.97942,Private room,150,30,0,,,1,0
5927152,Room in heart of East Village,30775529,Adam,Manhattan,East Village,40.73101,-73.99087,Private room,300,30,0,,,1,0
5928949,Convienent Midtown West getwaway!,28362995,Landa,Manhattan,Hell's Kitchen,40.76074,-73.98995,Entire home/apt,295,30,0,,,1,0
5931824,LARGE SUNNY QUIET NY APARTMENT,23116198,Sash,Manhattan,Harlem,40.82896,-73.94059,Private room,50,30,0,,,1,0
5952441,The Chaconia,26354652,A & Faye Bed Anfd Breakfast Inc,Brooklyn,Flatbush,40.64898,-73.96636,Private room,126,2,0,,,4,0
5956257,Private Prospect Park Bed and Bath,30918671,Conor,Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.95222,Private room,60,30,0,,,1,0
6002382,Cozy room in Great Neighborhood,4266202,Jackeline,Queens,Astoria,40.76039,-73.92187,Private room,60,30,0,,,1,0
6006603,"Private Room, 33rd and 2nd",31182668,Jerry,Manhattan,Kips Bay,40.74416,-73.97638,Private room,90,30,0,,,1,0
6013171,Master Private Room in Midtown,13917722,Fan,Manhattan,Hell's Kitchen,40.76324,-73.98563,Private room,150,30,0,,,1,0
6020044,Park Slope Bedroom,12154854,Ryan,Brooklyn,South Slope,40.66969,-73.98884,Private room,35,30,0,,,1,0
6020382,Cozy Room in Brooklyn Brownstone,1511065,Mitra,Brooklyn,Bedford-Stuyvesant,40.6825,-73.94709,Private room,65,30,0,,,1,0
6041875,Harlem 2bdr apt,30354475,Pepper,Manhattan,East Harlem,40.8124,-73.9347,Entire home/apt,150,30,0,,,1,0
6045917,Perfect Private Room for 1 or 2 per,31376201,William,Queens,Kew Gardens,40.70664,-73.83395,Private room,150,30,0,,,3,0
6046877,Private room in queens New York,31376201,William,Queens,Kew Gardens,40.7064,-73.83327,Private room,150,30,0,,,3,0
6059556,Beautifully renovated brownstone,1098902,Amy,Brooklyn,Park Slope,40.6696,-73.98085,Private room,480,3,0,,,2,0
6085109,Spacious 1BD Red Hook Apartment,8448216,Rhys,Brooklyn,Red Hook,40.67404,-74.00993,Entire home/apt,120,43,0,,,1,0
6087827,One Block From Train - 4/23-4/30,31594375,Jesseca,Brooklyn,Bedford-Stuyvesant,40.69903,-73.9412,Private room,85,30,0,,,1,0
6094708,"Lower East Side, Private 1BD+ for2",31629890,Takuya,Manhattan,Lower East Side,40.71712,-73.98532,Entire home/apt,85,30,0,,,1,0
6102494,Amazing Midtown location near Grand Central,3246472,Sylvia,Manhattan,Midtown,40.75302,-73.9733,Private room,140,2,0,,,1,0
6105342,One Bedroom Available (May 1-May 6),31678869,Sonya,Manhattan,Harlem,40.8251,-73.93899,Private room,200,30,0,,,1,0
6115275,Cozy studio near Grand Central,8164199,An,Manhattan,Midtown,40.75061,-73.97393,Entire home/apt,180,30,0,,,1,0
6129158,Large modern 1BR w/ Balcony!,31796292,Mary,Manhattan,Upper East Side,40.77702,-73.9519,Entire home/apt,350,30,0,,,1,0
6132646,queen sized room for one-Great View,15078552,Christine,Manhattan,Lower East Side,40.71796,-73.98416,Private room,75,30,0,,,1,0
6165564,Large room in newly renovated apt,30906910,Yuriy,Brooklyn,Bedford-Stuyvesant,40.6874,-73.94339,Private room,750,30,0,,,1,0
6169068,"Prime Park Slope Townhouse, 4 BR and Garden",9773128,Deborah,Brooklyn,Park Slope,40.66916,-73.97534,Entire home/apt,345,30,0,,,1,0
6169897,Wonderful Large 1 bedroom,10720264,John,Manhattan,Harlem,40.82044,-73.95624,Entire home/apt,75,500,0,,,1,0
6185629,Large Room with a Balcony *10 mins to Manhattan*,32083955,Esin,Brooklyn,Bedford-Stuyvesant,40.69569,-73.95037,Private room,70,30,0,,,2,0
6200613,"BIG PRIVATE ROOM, UPSCALE LOCATION",10418386,Tatiana,Manhattan,Upper West Side,40.79422,-73.97565,Private room,90,30,0,,,1,0
6201730,Beautiful Washington Heights Apt!,32158960,Rachel And Ari,Manhattan,Washington Heights,40.83562,-73.94581,Private room,90,30,0,,,1,0
6209619,"A fine, modern, spacious apartment",32199364,Guillermo,Manhattan,Harlem,40.80485,-73.95509,Entire home/apt,199,30,0,,,1,0
6210050,Room in Beautiful Brownstone,12422467,Tyler,Brooklyn,Bedford-Stuyvesant,40.68904,-73.94007,Private room,80,30,0,,,1,0
6216318,"Cozy room in a fun, low-key neighb!",16970067,Jesse,Brooklyn,Williamsburg,40.7137,-73.94214,Private room,105,30,0,,,1,0
6227341,Cozy & Convenient Room in Bed-Stuy,26595479,Emily,Brooklyn,Bedford-Stuyvesant,40.6815,-73.94603,Private room,45,1,0,,,1,0
6232987,"Spacious Studio, Freedom Tower View",32340523,Lindsay,Manhattan,Kips Bay,40.74325,-73.9735,Entire home/apt,250,30,0,,,1,0
6248358,Bushwick Gem,29584774,Stephanie,Brooklyn,Bushwick,40.70382,-73.91363,Entire home/apt,135,30,0,,,1,0
6249465,Lovely bedroom near Central Park,31914305,Guangyu,Manhattan,Morningside Heights,40.8044,-73.96514,Private room,80,30,0,,,1,0
6269808,Bright 3 bd/ 2 bath on the park.,233161,Mac,Brooklyn,Flatbush,40.6503,-73.97197,Entire home/apt,150,30,0,,,1,0
6273469,Beautiful West Village Studio,4248868,Nancy,Manhattan,West Village,40.73711,-74.00684,Entire home/apt,200,30,0,,,1,0
6279160,1 Bedroom steps from Central Park,9742010,Peter,Manhattan,Upper West Side,40.78352,-73.97448,Private room,175,30,0,,,1,0
6283933,Large room w its own bathroom (& bath),41612,Toni,Brooklyn,Carroll Gardens,40.67678,-73.99708,Private room,45,2,0,,,1,0
6286253,SunLit Room in Hip Neighborhood,32678605,Rebekah,Brooklyn,Bushwick,40.69756,-73.92209,Private room,100,30,0,,,1,0
6292309,Cozy studio apartment,931790,Rebekah & Jason,Brooklyn,Kensington,40.63743,-73.97,Entire home/apt,75,30,0,,,1,0
6292334,Cozy UES Studio,7189415,Jennifer,Manhattan,Upper East Side,40.77357,-73.95193,Entire home/apt,300,30,0,,,1,0
6292828,Beautiful room in Williamsburg!,28980092,Meghan,Brooklyn,Williamsburg,40.71075,-73.95168,Private room,110,30,0,,,1,0
6303611,Spacious 2 Bd & 2 bath Apartment,6283678,Duncan,Brooklyn,Greenpoint,40.72559,-73.94684,Entire home/apt,165,30,0,,,1,0
6305553,BK Room Available 5/17-5/24,32798845,Justin,Brooklyn,Kensington,40.64345,-73.98258,Private room,35,30,0,,,1,0
6314148,"Beautiful, SEXY apartment",24874937,Brigitte,Manhattan,NoHo,40.726,-73.99223,Entire home/apt,429,30,0,,,1,0
6315050,Great Private Room in Bedstuy,6844007,Alicia,Brooklyn,Bedford-Stuyvesant,40.68912,-73.95663,Private room,65,30,0,,,1,0
6323483,Big 1 Bed on Manhattan Riviera,19750664,Michael,Manhattan,Battery Park City,40.70846,-74.01675,Entire home/apt,200,30,0,,,1,0
6324190,1 Bedroom in Giant Bushwick House,4157362,Casey,Brooklyn,Bedford-Stuyvesant,40.69406,-73.93207,Private room,35,10,0,,,1,0
6333850,Nice Cozy Space,11127879,Roger,Brooklyn,Crown Heights,40.6726,-73.92859,Private room,120,30,0,,,1,0
6346456,Modern 1BR on Soho's Bowery,32846930,Erica,Manhattan,Nolita,40.72157,-73.99384,Entire home/apt,350,30,0,,,1,0
6349524,1 bedroom in East village,8852945,Pierre,Manhattan,East Village,40.72708,-73.98745,Private room,110,30,0,,,1,0
6360224,"Sunny, Private room in Bushwick",33134899,,Brooklyn,Bushwick,40.69977,-73.92912,Private room,37,30,1,07/01/2015,0.01,1,0
6362662,Private room 3min from Bedford stop,33149697,Signe,Brooklyn,Williamsburg,40.72026,-73.96111,Private room,65,30,0,,,1,0
6371890,Private bedroom in SOHO,6771594,Charlotte,Manhattan,SoHo,40.72053,-74.00256,Private room,110,30,0,,,1,0
6373379,Large Apartment w/ Amenities,33212205,Firas,Manhattan,Midtown,40.75506,-73.96887,Entire home/apt,250,30,0,,,1,0
6388315,UPPER WEST SIDE one bedroom apt,9815198,Nicola,Manhattan,Upper West Side,40.77752,-73.9777,Entire home/apt,120,150,0,,,1,365
6398715,Studio!Astoria station in 3min!,31762883,Daisuke,Queens,Ditmars Steinway,40.77915,-73.90902,Private room,44,30,0,,,1,0
6410924,Quiet Bedroom in Large Charming Apt,1503493,Phi Lee,Brooklyn,Prospect-Lefferts Gardens,40.65973,-73.96095,Private room,55,3,0,,,1,0
6424227,Bright and Sunny Apartment DUMBO,6969910,Ben,Brooklyn,DUMBO,40.70237,-73.98975,Entire home/apt,150,30,0,,,1,0
6426032,Beautiful Apartment in Williamsburg,33533091,Maeve,Brooklyn,Williamsburg,40.71093,-73.94933,Entire home/apt,200,30,0,,,1,0
6428942,Entire 1 BR apt in luxury building!,21694306,Brooke,Manhattan,Financial District,40.70854,-74.01432,Entire home/apt,212,30,0,,,1,0
6436433,Upper East Side + 2 queen size bed,2433524,Daniel,Manhattan,Upper East Side,40.77909,-73.94886,Entire home/apt,250,30,0,,,1,0
6438239,A spacious studio in Midtown / UES,11885649,Jay,Manhattan,Upper East Side,40.76273,-73.96029,Entire home/apt,195,30,0,,,1,0
6443330,West Village Studio,33640698,Peter,Manhattan,West Village,40.73404,-74.00955,Entire home/apt,200,30,0,,,1,0
6450457,Wonderful Kips Bay 1 BR + Elevator!,33680384,Jeff,Manhattan,Kips Bay,40.74114,-73.98097,Entire home/apt,200,30,0,,,1,0
6452585,"Cozy, sunny East Village bedroom",6826449,Lucas,Manhattan,East Village,40.72466,-73.9853,Private room,115,30,0,,,1,0
6452788,Huge Bright Room in Williamsburg,28000421,Luca,Brooklyn,Williamsburg,40.71519,-73.94528,Private room,100,30,0,,,2,0
6457121,Bright Nordic Serenity in Brooklyn,33721278,Margrethe,Brooklyn,Midwood,40.61635,-73.95798,Private room,70,30,0,,,1,0
6462454,"Spacious, Bright, Brooklyn Beauty",3210626,Matthew,Brooklyn,Park Slope,40.6761,-73.97509,Entire home/apt,200,30,0,,,1,0
6467905,Harlem Home Away From Home,33788184,Tiana,Manhattan,Harlem,40.82987,-73.94888,Private room,50,30,0,,,1,0
6470740,Luxury Apt in Financial District,33803881,Lisa,Manhattan,Financial District,40.70516,-74.00798,Entire home/apt,275,30,0,,,1,0
6479956,Spacious private room,13356805,Sophie,Brooklyn,Park Slope,40.66753,-73.97747,Private room,300,30,0,,,1,0
6493737,Steps to Grand Central! Large 1BDR,33941066,Kennedi,Manhattan,Murray Hill,40.74834,-73.97657,Entire home/apt,199,30,0,,,1,0
6509750,Art Deco NYC Upper West 2br Apt,696487,Ted,Manhattan,Upper West Side,40.7838,-73.9772,Entire home/apt,385,30,0,,,1,0
6515686,Lovely room In Williamsburg,4224588,Olivia,Brooklyn,Williamsburg,40.71155,-73.94883,Private room,106,30,0,,,1,0
6528046,Immaculate Gramercy One-Bedroom,34142649,Joseph,Manhattan,Stuyvesant Town,40.73515,-73.97944,Entire home/apt,249,30,0,,,1,0
6528060,Furnished Unit (115 and Amsterdam),34142729,Connor R,Manhattan,Morningside Heights,40.80523,-73.96157,Private room,84,30,0,,,1,0
6543581,Dreamy Luxury Penthouse w/ Terrace,2436695,Jerome,Manhattan,Chelsea,40.74189,-74.00123,Entire home/apt,350,30,0,,,1,0
6544899,Beautiful Greenwich Village Apartment,34233009,Carol,Manhattan,West Village,40.73783,-74.00418,Entire home/apt,170,30,0,,,1,0
6545580,Supersunny large bedroom in a hip EV apartment,1142068,Vadim,Manhattan,East Village,40.72847,-73.98532,Private room,89,30,0,,,2,0
6557289,1 Room in a 2 Bedroom Available,7074531,Jonathan,Bronx,Longwood,40.82707,-73.90583,Private room,680,30,0,,,1,0
6558729,"Artist Loft In Bushwick, Brooklyn",12764940,Robert,Brooklyn,Williamsburg,40.70608,-73.93223,Private room,95,30,0,,,1,0
6560055,Lovely uptown furnished 1 bedroom,34310803,Michel,Manhattan,Washington Heights,40.85686,-73.93885,Entire home/apt,150,30,0,,,1,0
6560459,"Chill, Sunny Room Bed-Stuy Bushwick",34313950,Bee,Brooklyn,Bedford-Stuyvesant,40.68567,-73.92092,Private room,48,30,0,,,1,0
6570718,Spacious Railroad in LIC/Astoria,9630921,Vasilios,Queens,Long Island City,40.75433,-73.92046,Entire home/apt,85,7,0,,,1,0
6573055,"Charming, Quiet, Light-Filled Room",31234460,Arielle,Manhattan,East Village,40.72981,-73.97959,Private room,100,30,0,,,1,0
6574353,Tranquil Garden Level Apartment,34386255,Nicholas,Brooklyn,Bedford-Stuyvesant,40.6809,-73.95527,Private room,85,1,0,,,1,0
6574537,Bright & Spacious,34387513,Michael,Queens,Long Island City,40.7583,-73.9315,Private room,225,30,0,,,1,0
6581248,Upper West Side Spacious Home,34426902,Susan,Manhattan,Upper West Side,40.79985,-73.9698,Entire home/apt,250,30,0,,,1,143
6588947,Sunny Prospect Park 2 Bedroom,19233353,Kallie,Brooklyn,Prospect-Lefferts Gardens,40.65615,-73.95939,Private room,60,30,0,,,2,0
6589412,Beautiful Park Slope Brownstone,34748949,Julienne,Brooklyn,Park Slope,40.67385,-73.97913,Entire home/apt,350,30,0,,,1,0
6599950,studio : chelsea/west villlage,1651102,Lauren,Manhattan,West Village,40.73752,-74.00113,Entire home/apt,700,30,0,,,1,0
6610244,Sunny Jewel In Historic Harlem,7701992,Grace,Manhattan,Harlem,40.82536,-73.94383,Entire home/apt,130,30,0,,,1,0
6611774,Bright Bedroom in Park Slope,3183567,Ale,Brooklyn,Park Slope,40.67725,-73.97991,Private room,75,30,0,,,1,0
6612737,Furnished Bedroom in Murray Hill,28181993,Anshul,Manhattan,Kips Bay,40.73967,-73.98081,Private room,70,30,0,,,1,0
6614604,"Nice, cozy double size bedroom",6492234,Martin,Manhattan,Washington Heights,40.83721,-73.93894,Private room,50,30,0,,,1,0
6626581,Cute East Village 2BR,27077862,Alex,Manhattan,East Village,40.72699,-73.98694,Entire home/apt,200,30,0,,,1,0
6627650,Private Bedroom in Spanish Harlem,34690679,Kay,Manhattan,East Harlem,40.79454,-73.93587,Private room,50,30,0,,,1,0
6627668,Central Park North - 15min de T SQ,27462282,Quentin,Manhattan,Harlem,40.80197,-73.95078,Private room,80,30,0,,,1,0
6636389,perfect west village location!,27439632,Brian,Manhattan,West Village,40.73251,-74.00384,Entire home/apt,160,30,0,,,1,0
6645224,6 bedroom apt on Union Square,34782697,Alexander,Manhattan,Chelsea,40.73783,-73.99383,Private room,100,30,0,,,1,0
6651070,Nice ROOM,11179915,Cinthia,Queens,Astoria,40.76813,-73.93081,Private room,65,30,0,,,1,0
6656441,Beautiful Room in Clinton Hill,1418498,Meryl,Brooklyn,Fort Greene,40.68544,-73.96845,Private room,89,30,0,,,1,0
6662422,"Modern Park Slope Family 2 BR, 2 BA",34873920,Joedan,Brooklyn,Park Slope,40.68108,-73.97724,Entire home/apt,250,30,0,,,1,0
6673638,A clean private room in Brooklyn,19600872,Pianpian Carolyn,Brooklyn,Gravesend,40.60447,-73.97611,Private room,69,30,0,,,1,0
6678351,Spacious Private Bedroom+Bathroom !,7577024,Daphne,Manhattan,Harlem,40.83014,-73.94745,Private room,100,30,0,,,1,0
6686332,Modern/Sunny Apt Close to Train!,30340506,Alyson,Brooklyn,Bushwick,40.69047,-73.92113,Entire home/apt,190,30,0,,,1,0
6687933,"Clean, Trendy, Private Room in LES",35000945,Jacqueline,Manhattan,Lower East Side,40.71748,-73.98364,Private room,60,30,0,,,1,0
6699725,Quiet room around corner fr. Subway,34914311,Sandrine,Bronx,Longwood,40.81816,-73.90464,Private room,99,30,0,,,1,0
6706703,"Cheap, basic room",8556751,Adam,Queens,Ditmars Steinway,40.77519,-73.91247,Private room,53,30,0,,,1,0
6711306,Brownstone in Heart Of Park Slope!,14946552,Nathan,Brooklyn,Park Slope,40.66784,-73.98168,Private room,100,30,0,,,1,0
6713005,Large one bedroom,35144920,Kevin,Manhattan,Upper East Side,40.76751,-73.95517,Private room,100,30,0,,,1,0
6713911,"Perfect studio w/ Coutryard, piano!",34988058,Sheri,Manhattan,Midtown,40.76122,-73.96692,Entire home/apt,275,30,0,,,1,0
6731564,1 bedroom apt in Astoria,35254359,Romain,Queens,Astoria,40.76773,-73.92256,Entire home/apt,120,30,0,,,1,0
6757821,Riverside Dr Apartment,28813132,Junyuan,Manhattan,Morningside Heights,40.81563,-73.96125,Private room,70,30,0,,,1,0
6758846,"Williamsburg, BK large apt",22894987,Daniel,Brooklyn,Williamsburg,40.71078,-73.94953,Entire home/apt,100,30,0,,,1,0
6766894,"Private room, Williamsburg Brooklyn",27103894,Lee,Brooklyn,Williamsburg,40.70965,-73.94411,Private room,115,30,0,,,1,0
6775098,Soho/West Village 1 bedroom apt,23985505,Liz,Manhattan,SoHo,40.72656,-74.00253,Entire home/apt,150,30,0,,,1,0
6782407,,31147528,Huei-Yin,Brooklyn,Williamsburg,40.71354,-73.93882,Private room,45,30,0,,,1,0
6784406,1BR (IN 2BR FLEX) - MANHATTAN FIDI,12764250,Ravi,Manhattan,Financial District,40.70649,-74.00506,Private room,125,30,0,,,1,0
6797564,Summer in Gramercy Park. New York,35581556,Emma,Manhattan,Gramercy,40.73727,-73.98432,Entire home/apt,120,30,0,,,1,0
6799118,2 Bedroom Apt. Available July 15 thru Sept. 1,35590273,Nikima,Brooklyn,Red Hook,40.67728,-74.00572,Entire home/apt,80,30,0,,,1,0
6806282,Cozy Room in Charming East Village,4055091,Tina,Manhattan,East Village,40.72949,-73.98012,Private room,80,30,0,,,1,0
6812717,View Waterfront Studio - Manhattan,2608356,Dimitry,Manhattan,Battery Park City,40.7098,-74.01643,Entire home/apt,100,30,0,,,1,0
6824996,"Upper East Side Sublet, Cute Street",7021059,Katie,Manhattan,Upper East Side,40.76806,-73.95227,Private room,59,30,0,,,2,0
6834972,Floorthru Two Bed & Private Yard,438545,Christie,Brooklyn,Carroll Gardens,40.68136,-74.00012,Entire home/apt,275,30,0,,,1,0
6847053,Room in Sunny & Spacious Uptown Apt,35878048,Avia,Manhattan,Morningside Heights,40.81019,-73.95781,Private room,82,30,0,,,1,0
6851700,Private room in quintessential BK!,35902297,Meg,Brooklyn,Carroll Gardens,40.67416,-73.99955,Private room,40,30,0,,,1,0
6853752,Three-story house in prime Wburg,946943,Annie,Brooklyn,Williamsburg,40.71179,-73.9481,Entire home/apt,295,30,0,,,3,0
6854013,Beautiful Penthouse Apartment,22136368,Anna,Brooklyn,Bedford-Stuyvesant,40.68603,-73.92204,Entire home/apt,120,30,0,,,1,0
6864482,Queer friendly lofted Bedstuy room,35798207,Jonathan,Brooklyn,Bedford-Stuyvesant,40.69468,-73.94729,Private room,80,30,0,,,1,0
6869363,Location! Upper West Side,35997540,Luis,Manhattan,Upper West Side,40.78823,-73.98096,Entire home/apt,150,30,0,,,1,0
6881827,Times Square/Hells Kitchen Home,25111426,David,Manhattan,Hell's Kitchen,40.76131,-73.99039,Private room,193,30,0,,,1,0
6884147,Bedroom with huge windows and space,36072139,Hyun Na,Brooklyn,Bushwick,40.69296,-73.9242,Private room,50,30,0,,,1,0
6885767,Real New York City Cozy Living,36080537,Samara,Manhattan,Hell's Kitchen,40.75603,-73.99247,Entire home/apt,95,30,0,,,1,0
6896715,Charming 1br apartment in midtown,10489933,Michelle,Manhattan,Midtown,40.75895,-73.96831,Entire home/apt,1000,30,0,,,1,177
6900168,Wanderlust. A perfect private space to unwind.,2831384,,Queens,Woodside,40.74395,-73.89418,Entire home/apt,125,7,314,11/29/2021,4.06,1,302
6913023,A Hideaway Room,36227371,Brittney,Brooklyn,Bushwick,40.70035,-73.92316,Private room,75,30,0,,,1,0
6914268,Room in apartment,36166297,Tejal,Manhattan,Stuyvesant Town,40.7339,-73.97743,Private room,45,30,0,,,1,0
6924400,West Village Apartment With Character,32767789,Josh,Manhattan,Greenwich Village,40.73127,-73.99941,Private room,60,30,0,,,1,0
6926732,"Cozy Room, nice neighborhood",36311143,Ricky,Brooklyn,Bushwick,40.70481,-73.91713,Private room,45,30,0,,,1,0
6934770,Cozy and Large 1 bedroom Apartment,36356923,Ali,Queens,Astoria,40.76348,-73.91995,Private room,55,30,0,,,1,0
6937871,Large Private Room on Prospect Park,1106323,Sebastian,Brooklyn,South Slope,40.66061,-73.98238,Private room,65,30,0,,,2,0
6939668,Lovely 1BR on the Upper West Side,36387290,Megan,Manhattan,Upper West Side,40.77949,-73.97862,Entire home/apt,150,30,0,,,1,0
6944665,Gorgeous room!! Open for summer!,36413917,Kory,Brooklyn,Williamsburg,40.70732,-73.95449,Private room,73,30,0,,,1,0
6947196,5th ave Flatiron Loft,36425465,Eli,Manhattan,Chelsea,40.73699,-73.99265,Entire home/apt,800,30,0,,,1,0
6948161,Awesome Studio in Chelsea,24806455,Julian,Manhattan,Chelsea,40.74815,-73.99417,Entire home/apt,250,30,0,,,1,0
6955143,Large Sunny Private Bedroom,16533401,Aaron,Brooklyn,Gowanus,40.67789,-73.98517,Private room,130,30,0,,,1,0
6967201,Huge Room on Central Park,36530547,Tj,Manhattan,Upper West Side,40.79126,-73.96738,Private room,110,30,0,,,1,0
6968488,One bedroom in Brooklyn-Fort Greene,8080357,Kathryn,Brooklyn,Fort Greene,40.69246,-73.97171,Private room,55,30,0,,,1,0
6972271,"2BR Cozy, Large & Central Apartment",31213925,Philippe,Manhattan,Midtown,40.74452,-73.98438,Entire home/apt,150,30,0,,,1,0
6982967,A quiet space in Brooklyn,36613427,Christan,Brooklyn,Prospect-Lefferts Gardens,40.65678,-73.95389,Private room,95,30,0,,,1,365
